job_id,title,company_location,experience_level,employment_type,salary_min,salary_max,currency,skills,job_category
JOB000000,Data Architect,US,SE,FT,170955.0,170955.0,USD,[],Architect
JOB000001,Data Architect,US,SE,FT,130270.0,130270.0,USD,[],Architect
JOB000002,Insight Analyst,US,MI,FT,92144.0,92144.0,USD,[],Data Analyst
JOB000003,Insight Analyst,US,MI,FT,57616.0,57616.0,USD,[],Data Analyst
JOB000004,Lead Engineer,US,SE,FT,201600.0,201600.0,USD,[],Data Engineer
JOB000005,Lead Engineer,US,SE,FT,181440.0,181440.0,USD,[],Data Engineer
JOB000006,Machine Learning Engineer,US,SE,FT,296300.0,296300.0,USD,[],ML Engineer
JOB000007,Machine Learning Engineer,US,SE,FT,166600.0,166600.0,USD,[],ML Engineer
JOB000008,Machine Learning Engineer,US,SE,FT,264200.0,264200.0,USD,[],ML Engineer
JOB000009,Machine Learning Engineer,US,SE,FT,143100.0,143100.0,USD,[],ML Engineer
JOB000010,Data Scientist,LT,SE,FT,65600.0,65600.0,USD,[],Data Scientist
JOB000011,Data Scientist,LT,SE,FT,43733.0,43733.0,USD,[],Data Scientist
JOB000012,Data Architect,US,SE,FT,251600.0,251600.0,USD,[],Architect
JOB000013,Data Architect,US,SE,FT,96800.0,96800.0,USD,[],Architect
JOB000014,Manager,US,MI,FT,158000.0,158000.0,USD,[],Manager
JOB000015,Manager,US,MI,FT,110000.0,110000.0,USD,[],Manager
JOB000016,Associate,US,MI,FT,100000.0,100000.0,USD,[],Other
JOB000017,Associate,US,MI,FT,80000.0,80000.0,USD,[],Other
JOB000018,Data Engineer,CA,EN,FT,215300.0,215300.0,USD,[],Data Engineer
JOB000019,Data Engineer,CA,EN,FT,113400.0,113400.0,USD,[],Data Engineer
JOB000020,Data Engineer,CA,MI,FT,124600.0,124600.0,USD,[],Data Engineer
JOB000021,Data Engineer,CA,MI,FT,87220.0,87220.0,USD,[],Data Engineer
JOB000022,Data Engineer,US,EX,FT,215000.0,215000.0,USD,[],Data Engineer
JOB000023,Data Engineer,US,EX,FT,128500.0,128500.0,USD,[],Data Engineer
JOB000024,Data Engineer,CA,MI,FT,111723.0,111723.0,USD,[],Data Engineer
JOB000025,Data Engineer,CA,MI,FT,94864.0,94864.0,USD,[],Data Engineer
JOB000026,Business Intelligence Developer,US,MI,FT,100000.0,100000.0,USD,[],Other
JOB000027,Business Intelligence Developer,US,MI,FT,100000.0,100000.0,USD,[],Other
JOB000028,Data Scientist,US,MI,FT,293800.0,293800.0,USD,[],Data Scientist
JOB000029,Data Scientist,US,MI,FT,165500.0,165500.0,USD,[],Data Scientist
JOB000030,Data Scientist,US,MI,FT,108000.0,108000.0,USD,[],Data Scientist
JOB000031,Data Scientist,US,MI,FT,65500.0,65500.0,USD,[],Data Scientist
JOB000032,Data Scientist,US,SE,FT,271000.0,271000.0,USD,[],Data Scientist
JOB000033,Data Scientist,US,SE,FT,159000.0,159000.0,USD,[],Data Scientist
JOB000034,Data Scientist,US,SE,FT,204600.0,204600.0,USD,[],Data Scientist
JOB000035,Data Scientist,US,SE,FT,84500.0,84500.0,USD,[],Data Scientist
JOB000036,Data Scientist,US,SE,FT,312200.0,312200.0,USD,[],Data Scientist
JOB000037,Data Scientist,US,SE,FT,207800.0,207800.0,USD,[],Data Scientist
JOB000038,Product Manager,US,MI,FT,301400.0,301400.0,USD,[],Manager
JOB000039,Product Manager,US,MI,FT,200400.0,200400.0,USD,[],Manager
JOB000040,BI Developer,CA,MI,FT,90000.0,90000.0,USD,[],Other
JOB000041,BI Developer,CA,MI,FT,70000.0,70000.0,USD,[],Other
JOB000042,Data Analyst,US,EN,FT,46000.0,46000.0,USD,[],Data Analyst
JOB000043,Data Analyst,US,EN,FT,46000.0,46000.0,USD,[],Data Analyst
JOB000044,Engineering Manager,US,SE,FT,313000.0,313000.0,USD,[],Data Engineer
JOB000045,Engineering Manager,US,SE,FT,181000.0,181000.0,USD,[],Data Engineer
JOB000046,Associate,US,SE,FT,137000.0,137000.0,USD,[],Other
JOB000047,Associate,US,SE,FT,81000.0,81000.0,USD,[],Other
JOB000048,Data Analyst,US,EN,FT,90000.0,90000.0,USD,[],Data Analyst
JOB000049,Data Analyst,US,EN,FT,65000.0,65000.0,USD,[],Data Analyst
JOB000050,Data Scientist,US,SE,FT,196900.0,196900.0,USD,[],Data Scientist
JOB000051,Data Scientist,US,SE,FT,174000.0,174000.0,USD,[],Data Scientist
JOB000052,Research Scientist,US,MI,FT,251000.0,251000.0,USD,[],Data Scientist
JOB000053,Research Scientist,US,MI,FT,170200.0,170200.0,USD,[],Data Scientist
JOB000054,Software Engineer,US,SE,FT,284000.0,284000.0,USD,[],Data Engineer
JOB000055,Software Engineer,US,SE,FT,189000.0,189000.0,USD,[],Data Engineer
JOB000056,Engineer,US,MI,FT,250600.0,250600.0,USD,[],Data Engineer
JOB000057,Engineer,US,MI,FT,166600.0,166600.0,USD,[],Data Engineer
JOB000058,Research Scientist,US,SE,FT,200200.0,200200.0,USD,[],Data Scientist
JOB000059,Research Scientist,US,SE,FT,167000.0,167000.0,USD,[],Data Scientist
JOB000060,Manager,US,SE,FT,257000.0,257000.0,USD,[],Manager
JOB000061,Manager,US,SE,FT,171000.0,171000.0,USD,[],Manager
JOB000062,Software Engineer,US,MI,FT,158400.0,158400.0,USD,[],Data Engineer
JOB000063,Software Engineer,US,MI,FT,139577.0,139577.0,USD,[],Data Engineer
JOB000064,Software Engineer,US,MI,FT,240240.0,240240.0,USD,[],Data Engineer
JOB000065,Software Engineer,US,MI,FT,215658.0,215658.0,USD,[],Data Engineer
JOB000066,Associate,US,MI,FT,197659.0,197659.0,USD,[],Other
JOB000067,Associate,US,MI,FT,170443.0,170443.0,USD,[],Other
JOB000068,Software Engineer,US,MI,FT,208800.0,208800.0,USD,[],Data Engineer
JOB000069,Software Engineer,US,MI,FT,98300.0,98300.0,USD,[],Data Engineer
JOB000070,Software Engineer,US,MI,FT,264200.0,264200.0,USD,[],Data Engineer
JOB000071,Software Engineer,US,MI,FT,143100.0,143100.0,USD,[],Data Engineer
JOB000072,Product Manager,US,MI,FT,86100.0,86100.0,USD,[],Manager
JOB000073,Product Manager,US,MI,FT,86100.0,86100.0,USD,[],Manager
JOB000074,Business Analyst,US,SE,FT,207000.0,207000.0,USD,[],Data Analyst
JOB000075,Business Analyst,US,SE,FT,127000.0,127000.0,USD,[],Data Analyst
JOB000076,Manager,US,SE,FT,223000.0,223000.0,USD,[],Manager
JOB000077,Manager,US,SE,FT,159000.0,159000.0,USD,[],Manager
JOB000078,Full Stack Engineer,US,MI,FT,177100.0,177100.0,USD,[],Data Engineer
JOB000079,Full Stack Engineer,US,MI,FT,130900.0,130900.0,USD,[],Data Engineer
JOB000080,Engineer,US,MI,FT,187000.0,187000.0,USD,[],Data Engineer
JOB000081,Engineer,US,MI,FT,127000.0,127000.0,USD,[],Data Engineer
JOB000082,Data Scientist,US,SE,FT,167500.0,167500.0,USD,[],Data Scientist
JOB000083,Data Scientist,US,SE,FT,138500.0,138500.0,USD,[],Data Scientist
JOB000084,Data Scientist,US,EN,FT,177777.0,177777.0,USD,[],Data Scientist
JOB000085,Data Scientist,US,EN,FT,114000.0,114000.0,USD,[],Data Scientist
JOB000086,Data Scientist,US,SE,FT,257900.0,257900.0,USD,[],Data Scientist
JOB000087,Data Scientist,US,SE,FT,155200.0,155200.0,USD,[],Data Scientist
JOB000088,Data Scientist,US,SE,FT,167500.0,167500.0,USD,[],Data Scientist
JOB000089,Data Scientist,US,SE,FT,138500.0,138500.0,USD,[],Data Scientist
JOB000090,Data Engineer,CA,MI,FT,137930.0,137930.0,USD,[],Data Engineer
JOB000091,Data Engineer,CA,MI,FT,74270.0,74270.0,USD,[],Data Engineer
JOB000092,Data Engineer,US,EX,FT,281800.0,281800.0,USD,[],Data Engineer
JOB000093,Data Engineer,US,EX,FT,233100.0,233100.0,USD,[],Data Engineer
JOB000094,Data Engineer,US,MI,FT,146100.0,146100.0,USD,[],Data Engineer
JOB000095,Data Engineer,US,MI,FT,86500.0,86500.0,USD,[],Data Engineer
JOB000096,BI Analyst,US,MI,FT,124550.0,124550.0,USD,[],Data Analyst
JOB000097,BI Analyst,US,MI,FT,68900.0,68900.0,USD,[],Data Analyst
JOB000098,BI Analyst,US,SE,FT,157450.0,157450.0,USD,[],Data Analyst
JOB000099,BI Analyst,US,SE,FT,87100.0,87100.0,USD,[],Data Analyst
JOB000100,Data Analyst,US,SE,FT,164600.0,164600.0,USD,[],Data Analyst
JOB000101,Data Analyst,US,SE,FT,99200.0,99200.0,USD,[],Data Analyst
JOB000102,Data Analyst,CA,EN,FT,91000.0,91000.0,USD,[],Data Analyst
JOB000103,Data Analyst,CA,EN,FT,56000.0,56000.0,USD,[],Data Analyst
JOB000104,Data Analyst,US,SE,FT,123084.0,123084.0,USD,[],Data Analyst
JOB000105,Data Analyst,US,SE,FT,72402.0,72402.0,USD,[],Data Analyst
JOB000106,Engineer,US,SE,FT,123200.0,123200.0,USD,[],Data Engineer
JOB000107,Engineer,US,SE,FT,89600.0,89600.0,USD,[],Data Engineer
JOB000108,Engineer,US,SE,FT,123200.0,123200.0,USD,[],Data Engineer
JOB000109,Engineer,US,SE,FT,89600.0,89600.0,USD,[],Data Engineer
JOB000110,Software Engineer,US,MI,FT,333000.0,333000.0,USD,[],Data Engineer
JOB000111,Software Engineer,US,MI,FT,189000.0,189000.0,USD,[],Data Engineer
JOB000112,Software Engineer,US,MI,FT,250000.0,250000.0,USD,[],Data Engineer
JOB000113,Software Engineer,US,MI,FT,145000.0,145000.0,USD,[],Data Engineer
JOB000114,Software Engineer,US,MI,FT,180000.0,180000.0,USD,[],Data Engineer
JOB000115,Software Engineer,US,MI,FT,115000.0,115000.0,USD,[],Data Engineer
JOB000116,Software Engineer,CA,MI,FT,126600.0,126600.0,USD,[],Data Engineer
JOB000117,Software Engineer,CA,MI,FT,63900.0,63900.0,USD,[],Data Engineer
JOB000118,Engineer,US,SE,FT,163000.0,163000.0,USD,[],Data Engineer
JOB000119,Engineer,US,SE,FT,77000.0,77000.0,USD,[],Data Engineer
JOB000120,Engineer,US,EX,FT,313600.0,313600.0,USD,[],Data Engineer
JOB000121,Engineer,US,EX,FT,274800.0,274800.0,USD,[],Data Engineer
JOB000122,Engineer,US,SE,FT,313600.0,313600.0,USD,[],Data Engineer
JOB000123,Engineer,US,SE,FT,274800.0,274800.0,USD,[],Data Engineer
JOB000124,Engineer,CA,SE,FT,194120.0,194120.0,USD,[],Data Engineer
JOB000125,Engineer,CA,SE,FT,91770.0,91770.0,USD,[],Data Engineer
JOB000126,Software Development Engineer,US,SE,FT,210900.0,210900.0,USD,[],Data Engineer
JOB000127,Software Development Engineer,US,SE,FT,127000.0,127000.0,USD,[],Data Engineer
JOB000128,Product Manager,US,SE,FT,314400.0,314400.0,USD,[],Manager
JOB000129,Product Manager,US,SE,FT,161600.0,161600.0,USD,[],Manager
JOB000130,Engineer,US,SE,FT,230000.0,230000.0,USD,[],Data Engineer
JOB000131,Engineer,US,SE,FT,120000.0,120000.0,USD,[],Data Engineer
JOB000132,Data Engineer,US,MI,FT,231250.0,231250.0,USD,[],Data Engineer
JOB000133,Data Engineer,US,MI,FT,111000.0,111000.0,USD,[],Data Engineer
JOB000134,Data Management Specialist,US,SE,FT,116100.0,116100.0,USD,[],Other
JOB000135,Data Management Specialist,US,SE,FT,69700.0,69700.0,USD,[],Other
JOB000136,Data Management Specialist,US,SE,FT,116100.0,116100.0,USD,[],Other
JOB000137,Data Management Specialist,US,SE,FT,69700.0,69700.0,USD,[],Other
JOB000138,Manager,US,SE,FT,358000.0,358000.0,USD,[],Manager
JOB000139,Manager,US,SE,FT,210000.0,210000.0,USD,[],Manager
JOB000140,Data Scientist,US,SE,FT,290200.0,290200.0,USD,[],Data Scientist
JOB000141,Data Scientist,US,SE,FT,165800.0,165800.0,USD,[],Data Scientist
JOB000142,Data Scientist,US,EN,FT,153100.0,153100.0,USD,[],Data Scientist
JOB000143,Data Scientist,US,EN,FT,86200.0,86200.0,USD,[],Data Scientist
JOB000144,AI Architect,US,SE,FT,130000.0,130000.0,USD,[],Architect
JOB000145,AI Architect,US,SE,FT,130000.0,130000.0,USD,[],Architect
JOB000146,Manager,US,SE,FT,277000.0,277000.0,USD,[],Manager
JOB000147,Manager,US,SE,FT,157500.0,157500.0,USD,[],Manager
JOB000148,Machine Learning Engineer,LT,SE,FT,55555.0,55555.0,USD,[],ML Engineer
JOB000149,Machine Learning Engineer,LT,SE,FT,55555.0,55555.0,USD,[],ML Engineer
JOB000150,Site Reliability Engineer,US,SE,FT,327750.0,327750.0,USD,[],Data Engineer
JOB000151,Site Reliability Engineer,US,SE,FT,164000.0,164000.0,USD,[],Data Engineer
JOB000152,Manager,US,SE,FT,194810.0,194810.0,USD,[],Manager
JOB000153,Manager,US,SE,FT,150535.0,150535.0,USD,[],Manager
JOB000154,Product Manager,US,MI,FT,310500.0,310500.0,USD,[],Manager
JOB000155,Product Manager,US,MI,FT,160000.0,160000.0,USD,[],Manager
JOB000156,Software Engineer,US,SE,FT,171000.0,171000.0,USD,[],Data Engineer
JOB000157,Software Engineer,US,SE,FT,107000.0,107000.0,USD,[],Data Engineer
JOB000158,Data Manager,GB,MI,FT,79925.0,79925.0,USD,[],Manager
JOB000159,Data Manager,GB,MI,FT,71932.0,71932.0,USD,[],Manager
JOB000160,Security Engineer,US,SE,FT,230000.0,230000.0,USD,[],Data Engineer
JOB000161,Security Engineer,US,SE,FT,130000.0,130000.0,USD,[],Data Engineer
JOB000162,Business Intelligence Engineer,US,MI,FT,172000.0,172000.0,USD,[],Data Engineer
JOB000163,Business Intelligence Engineer,US,MI,FT,75600.0,75600.0,USD,[],Data Engineer
JOB000164,Data Scientist,US,MI,FT,130680.0,130680.0,USD,[],Data Scientist
JOB000165,Data Scientist,US,MI,FT,87120.0,87120.0,USD,[],Data Scientist
JOB000166,Data Engineer,US,MI,FT,128300.0,128300.0,USD,[],Data Engineer
JOB000167,Data Engineer,US,MI,FT,85500.0,85500.0,USD,[],Data Engineer
JOB000168,Data Engineer,US,SE,FT,247200.0,247200.0,USD,[],Data Engineer
JOB000169,Data Engineer,US,SE,FT,118450.0,118450.0,USD,[],Data Engineer
JOB000170,Data Engineer,US,EX,FT,264000.0,264000.0,USD,[],Data Engineer
JOB000171,Data Engineer,US,EX,FT,176000.0,176000.0,USD,[],Data Engineer
JOB000172,Data Engineer,AU,MI,FT,172000.0,172000.0,USD,[],Data Engineer
JOB000173,Data Engineer,AU,MI,FT,75600.0,75600.0,USD,[],Data Engineer
JOB000174,Data Engineer,US,SE,FT,172000.0,172000.0,USD,[],Data Engineer
JOB000175,Data Engineer,US,SE,FT,75600.0,75600.0,USD,[],Data Engineer
JOB000176,Data Analyst,US,MI,FT,134000.0,134000.0,USD,[],Data Analyst
JOB000177,Data Analyst,US,MI,FT,125820.0,125820.0,USD,[],Data Analyst
JOB000178,Engineer,US,MI,FT,130000.0,130000.0,USD,[],Data Engineer
JOB000179,Engineer,US,MI,FT,95000.0,95000.0,USD,[],Data Engineer
JOB000180,DevOps Engineer,US,MI,FT,172000.0,172000.0,USD,[],Data Engineer
JOB000181,DevOps Engineer,US,MI,FT,75600.0,75600.0,USD,[],Data Engineer
JOB000182,Manager,US,MI,FT,193000.0,193000.0,USD,[],Manager
JOB000183,Manager,US,MI,FT,84600.0,84600.0,USD,[],Manager
JOB000184,Software Engineer,US,EX,FT,284100.0,284100.0,USD,[],Data Engineer
JOB000185,Software Engineer,US,EX,FT,200700.0,200700.0,USD,[],Data Engineer
JOB000186,Full Stack Developer,US,MI,FT,154000.0,154000.0,USD,[],Other
JOB000187,Full Stack Developer,US,MI,FT,67700.0,67700.0,USD,[],Other
JOB000188,Software Engineer,US,SE,FT,186000.0,186000.0,USD,[],Data Engineer
JOB000189,Software Engineer,US,SE,FT,158000.0,158000.0,USD,[],Data Engineer
JOB000190,Software Engineer,US,SE,FT,188000.0,188000.0,USD,[],Data Engineer
JOB000191,Software Engineer,US,SE,FT,144000.0,144000.0,USD,[],Data Engineer
JOB000192,Data Analyst,US,SE,FT,202800.0,202800.0,USD,[],Data Analyst
JOB000193,Data Analyst,US,SE,FT,108200.0,108200.0,USD,[],Data Analyst
JOB000194,Data Analyst,US,SE,FT,105000.0,105000.0,USD,[],Data Analyst
JOB000195,Data Analyst,US,SE,FT,90000.0,90000.0,USD,[],Data Analyst
JOB000196,Machine Learning Engineer,US,SE,FT,297000.0,297000.0,USD,[],ML Engineer
JOB000197,Machine Learning Engineer,US,SE,FT,168300.0,168300.0,USD,[],ML Engineer
JOB000198,Machine Learning Engineer,US,SE,FT,245400.0,245400.0,USD,[],ML Engineer
JOB000199,Machine Learning Engineer,US,SE,FT,139000.0,139000.0,USD,[],ML Engineer
JOB000200,Research Scientist,US,SE,FT,247600.0,247600.0,USD,[],Data Scientist
JOB000201,Research Scientist,US,SE,FT,143300.0,143300.0,USD,[],Data Scientist
JOB000202,Applied Scientist,US,SE,FT,260000.0,260000.0,USD,[],Data Scientist
JOB000203,Applied Scientist,US,SE,FT,150400.0,150400.0,USD,[],Data Scientist
JOB000204,Software Engineer,US,SE,FT,249800.0,249800.0,USD,[],Data Engineer
JOB000205,Software Engineer,US,SE,FT,142700.0,142700.0,USD,[],Data Engineer
JOB000206,Data Scientist,US,SE,FT,175000.0,175000.0,USD,[],Data Scientist
JOB000207,Data Scientist,US,SE,FT,145000.0,145000.0,USD,[],Data Scientist
JOB000208,Data Scientist,US,SE,FT,126500.0,126500.0,USD,[],Data Scientist
JOB000209,Data Scientist,US,SE,FT,78000.0,78000.0,USD,[],Data Scientist
JOB000210,Data Scientist,US,SE,FT,180000.0,180000.0,USD,[],Data Scientist
JOB000211,Data Scientist,US,SE,FT,144000.0,144000.0,USD,[],Data Scientist
JOB000212,Data Scientist,US,SE,FT,160000.0,160000.0,USD,[],Data Scientist
JOB000213,Data Scientist,US,SE,FT,151694.0,151694.0,USD,[],Data Scientist
JOB000214,Software Engineer,US,SE,FT,257000.0,257000.0,USD,[],Data Engineer
JOB000215,Software Engineer,US,SE,FT,200000.0,200000.0,USD,[],Data Engineer
JOB000216,Solutions Architect,US,SE,FT,239000.0,239000.0,USD,[],Architect
JOB000217,Solutions Architect,US,SE,FT,138200.0,138200.0,USD,[],Architect
JOB000218,Backend Engineer,US,SE,FT,140000.0,140000.0,USD,[],Data Engineer
JOB000219,Backend Engineer,US,SE,FT,90000.0,90000.0,USD,[],Data Engineer
JOB000220,Software Engineer,US,SE,FT,252000.0,252000.0,USD,[],Data Engineer
JOB000221,Software Engineer,US,SE,FT,168000.0,168000.0,USD,[],Data Engineer
JOB000222,Software Engineer,US,SE,FT,252000.0,252000.0,USD,[],Data Engineer
JOB000223,Software Engineer,US,SE,FT,168000.0,168000.0,USD,[],Data Engineer
JOB000224,Software Engineer,US,SE,FT,227000.0,227000.0,USD,[],Data Engineer
JOB000225,Software Engineer,US,SE,FT,152000.0,152000.0,USD,[],Data Engineer
JOB000226,Software Engineer,US,SE,FT,252000.0,252000.0,USD,[],Data Engineer
JOB000227,Software Engineer,US,SE,FT,168000.0,168000.0,USD,[],Data Engineer
JOB000228,Software Engineer,US,SE,FT,180000.0,180000.0,USD,[],Data Engineer
JOB000229,Software Engineer,US,SE,FT,144000.0,144000.0,USD,[],Data Engineer
JOB000230,Security Engineer,US,SE,FT,329000.0,329000.0,USD,[],Data Engineer
JOB000231,Security Engineer,US,SE,FT,220000.0,220000.0,USD,[],Data Engineer
JOB000232,Research Engineer,US,SE,FT,201650.0,201650.0,USD,[],Data Engineer
JOB000233,Research Engineer,US,SE,FT,124600.0,124600.0,USD,[],Data Engineer
JOB000234,Data Analyst,US,SE,FT,220000.0,220000.0,USD,[],Data Analyst
JOB000235,Data Analyst,US,SE,FT,112000.0,112000.0,USD,[],Data Analyst
JOB000236,Data Analyst,IE,EN,FT,60000.0,60000.0,USD,[],Data Analyst
JOB000237,Data Analyst,IE,EN,FT,51111.0,51111.0,USD,[],Data Analyst
JOB000238,AI Product Manager,US,SE,FT,254400.0,254400.0,USD,[],Manager
JOB000239,AI Product Manager,US,SE,FT,212000.0,212000.0,USD,[],Manager
JOB000240,Data Engineer,US,SE,FT,231500.0,231500.0,USD,[],Data Engineer
JOB000241,Data Engineer,US,SE,FT,128500.0,128500.0,USD,[],Data Engineer
JOB000242,Data Engineer,US,SE,FT,82400.0,82400.0,USD,[],Data Engineer
JOB000243,Data Engineer,US,SE,FT,82400.0,82400.0,USD,[],Data Engineer
JOB000244,Machine Learning Engineer,US,SE,FT,250800.0,250800.0,USD,[],ML Engineer
JOB000245,Machine Learning Engineer,US,SE,FT,167200.0,167200.0,USD,[],ML Engineer
JOB000246,Machine Learning Engineer,US,SE,FT,300000.0,300000.0,USD,[],ML Engineer
JOB000247,Machine Learning Engineer,US,SE,FT,180000.0,180000.0,USD,[],ML Engineer
JOB000248,Software Engineer,US,MI,FT,252000.0,252000.0,USD,[],Data Engineer
JOB000249,Software Engineer,US,MI,FT,168000.0,168000.0,USD,[],Data Engineer
JOB000250,Data Manager,US,MI,FT,100000.0,100000.0,USD,[],Manager
JOB000251,Data Manager,US,MI,FT,61933.0,61933.0,USD,[],Manager
JOB000252,Data Scientist,US,SE,FT,245500.0,245500.0,USD,[],Data Scientist
JOB000253,Data Scientist,US,SE,FT,223000.0,223000.0,USD,[],Data Scientist
JOB000254,Data Scientist,US,SE,FT,203000.0,203000.0,USD,[],Data Scientist
JOB000255,Data Scientist,US,SE,FT,135000.0,135000.0,USD,[],Data Scientist
JOB000256,Data Scientist,US,SE,FT,130000.0,130000.0,USD,[],Data Scientist
JOB000257,Data Scientist,US,SE,FT,87400.0,87400.0,USD,[],Data Scientist
JOB000258,Manager,US,MI,FT,110000.0,110000.0,USD,[],Manager
JOB000259,Manager,US,MI,FT,75000.0,75000.0,USD,[],Manager
JOB000260,Analytics Engineer,US,SE,FT,182500.0,182500.0,USD,[],Data Engineer
JOB000261,Analytics Engineer,US,SE,FT,160000.0,160000.0,USD,[],Data Engineer
JOB000262,Engineering Manager,US,SE,FT,215000.0,215000.0,USD,[],Data Engineer
JOB000263,Engineering Manager,US,SE,FT,190000.0,190000.0,USD,[],Data Engineer
JOB000264,Product Manager,CA,MI,FT,185000.0,185000.0,USD,[],Manager
JOB000265,Product Manager,CA,MI,FT,163000.0,163000.0,USD,[],Manager
JOB000266,Infrastructure Engineer,US,SE,FT,190000.0,190000.0,USD,[],Data Engineer
JOB000267,Infrastructure Engineer,US,SE,FT,150000.0,150000.0,USD,[],Data Engineer
JOB000268,Machine Learning Engineer,US,SE,FT,300000.0,300000.0,USD,[],ML Engineer
JOB000269,Machine Learning Engineer,US,SE,FT,180000.0,180000.0,USD,[],ML Engineer
JOB000270,Machine Learning Engineer,US,SE,FT,319000.0,319000.0,USD,[],ML Engineer
JOB000271,Machine Learning Engineer,US,SE,FT,221000.0,221000.0,USD,[],ML Engineer
JOB000272,Engineer,US,MI,FT,213000.0,213000.0,USD,[],Data Engineer
JOB000273,Engineer,US,MI,FT,120000.0,120000.0,USD,[],Data Engineer
JOB000274,Software Engineer,US,SE,FT,220000.0,220000.0,USD,[],Data Engineer
JOB000275,Software Engineer,US,SE,FT,136000.0,136000.0,USD,[],Data Engineer
JOB000276,Research Engineer,US,MI,FT,440000.0,440000.0,USD,[],Data Engineer
JOB000277,Research Engineer,US,MI,FT,360000.0,360000.0,USD,[],Data Engineer
JOB000278,Software Engineer,US,SE,FT,220000.0,220000.0,USD,[],Data Engineer
JOB000279,Software Engineer,US,SE,FT,120000.0,120000.0,USD,[],Data Engineer
JOB000280,Software Engineer,US,SE,FT,230000.0,230000.0,USD,[],Data Engineer
JOB000281,Software Engineer,US,SE,FT,140000.0,140000.0,USD,[],Data Engineer
JOB000282,Backend Engineer,US,SE,FT,218400.0,218400.0,USD,[],Data Engineer
JOB000283,Backend Engineer,US,SE,FT,145600.0,145600.0,USD,[],Data Engineer
JOB000284,Software Engineer,CA,MI,FT,155000.0,155000.0,USD,[],Data Engineer
JOB000285,Software Engineer,CA,MI,FT,140000.0,140000.0,USD,[],Data Engineer
JOB000286,Engineer,GB,SE,FT,70000.0,70000.0,USD,[],Data Engineer
JOB000287,Engineer,GB,SE,FT,62500.0,62500.0,USD,[],Data Engineer
JOB000288,Research Engineer,US,MI,FT,440000.0,440000.0,USD,[],Data Engineer
JOB000289,Research Engineer,US,MI,FT,295000.0,295000.0,USD,[],Data Engineer
JOB000290,Manager,US,MI,FT,530000.0,530000.0,USD,[],Manager
JOB000291,Manager,US,MI,FT,440000.0,440000.0,USD,[],Manager
JOB000292,Solutions Architect,US,SE,FT,299000.0,299000.0,USD,[],Architect
JOB000293,Solutions Architect,US,SE,FT,169000.0,169000.0,USD,[],Architect
JOB000294,Manager,US,MI,FT,260000.0,260000.0,USD,[],Manager
JOB000295,Manager,US,MI,FT,200000.0,200000.0,USD,[],Manager
JOB000296,Software Engineer,US,MI,FT,250000.0,250000.0,USD,[],Data Engineer
JOB000297,Software Engineer,US,MI,FT,150000.0,150000.0,USD,[],Data Engineer
JOB000298,Software Engineer,CA,MI,FT,115000.0,115000.0,USD,[],Data Engineer
JOB000299,Software Engineer,CA,MI,FT,100000.0,100000.0,USD,[],Data Engineer
JOB000300,Engineer,US,SE,FT,215055.0,215055.0,USD,[],Data Engineer
JOB000301,Engineer,US,SE,FT,138945.0,138945.0,USD,[],Data Engineer
JOB000302,Software Engineer,US,SE,FT,175000.0,175000.0,USD,[],Data Engineer
JOB000303,Software Engineer,US,SE,FT,150000.0,150000.0,USD,[],Data Engineer
JOB000304,Fullstack Engineer,US,SE,FT,217900.0,217900.0,USD,[],Data Engineer
JOB000305,Fullstack Engineer,US,SE,FT,165500.0,165500.0,USD,[],Data Engineer
JOB000306,Engineer,US,SE,FT,176000.0,176000.0,USD,[],Data Engineer
JOB000307,Engineer,US,SE,FT,117000.0,117000.0,USD,[],Data Engineer
JOB000308,Software Engineer,US,SE,FT,405000.0,405000.0,USD,[],Data Engineer
JOB000309,Software Engineer,US,SE,FT,300000.0,300000.0,USD,[],Data Engineer
JOB000310,Manager,US,SE,FT,219000.0,219000.0,USD,[],Manager
JOB000311,Manager,US,SE,FT,123000.0,123000.0,USD,[],Manager
JOB000312,Software Engineer,US,SE,FT,405000.0,405000.0,USD,[],Data Engineer
JOB000313,Software Engineer,US,SE,FT,300000.0,300000.0,USD,[],Data Engineer
JOB000314,Software Engineer,US,SE,FT,207000.0,207000.0,USD,[],Data Engineer
JOB000315,Software Engineer,US,SE,FT,138000.0,138000.0,USD,[],Data Engineer
JOB000316,Software Engineer,US,SE,FT,252000.0,252000.0,USD,[],Data Engineer
JOB000317,Software Engineer,US,SE,FT,168000.0,168000.0,USD,[],Data Engineer
JOB000318,Software Engineer,US,SE,FT,252000.0,252000.0,USD,[],Data Engineer
JOB000319,Software Engineer,US,SE,FT,168000.0,168000.0,USD,[],Data Engineer
JOB000320,Consultant,FR,MI,FT,55555.0,55555.0,USD,[],Other
JOB000321,Consultant,FR,MI,FT,44444.0,44444.0,USD,[],Other
JOB000322,Business Intelligence Developer,US,MI,FT,97000.0,97000.0,USD,[],Other
JOB000323,Business Intelligence Developer,US,MI,FT,71000.0,71000.0,USD,[],Other
JOB000324,BI Analyst,US,EN,FT,81638.0,81638.0,USD,[],Data Analyst
JOB000325,BI Analyst,US,EN,FT,58250.0,58250.0,USD,[],Data Analyst
JOB000326,Data Analyst,US,SE,FT,232000.0,232000.0,USD,[],Data Analyst
JOB000327,Data Analyst,US,SE,FT,136000.0,136000.0,USD,[],Data Analyst
